Report generated on: 02-24-2022 16:06:20
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"","Saint Lucia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-LCA-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-LCA-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-LCA-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-LCA-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-LCA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-LCA-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-LCA-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-LCA-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Saint Pierre and Miquelon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-SPM-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-SPM-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-SPM-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-SPM-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-SPM-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-SPM-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-SPM-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-SPM-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Saint Vincent/Grenadines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-VCT-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-VCT-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-VCT-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-VCT-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-VCT-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-VCT-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-VCT-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-VCT-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Samoa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-WSM-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-WSM-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-WSM-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-WSM-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-WSM-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-WSM-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-WSM-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-WSM-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Sao Tome and Principe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-STP-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-STP-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-STP-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-STP-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-STP-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-STP-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-STP-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-STP-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-SAU-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","1360","1362","1450","1525","1550","1570","1519","1524","1496","1421","1422","1464","1504","1644","1671.7128961748645","1663.4312876712333","1631.8052328767124","1795.7367123287672","1944.809508196722","2012.5764657534253","2000.0970410958907","1943.5649863013703","2022.547131147541","1934.0197808219177","1935.1167123287678","1897.7994794520544","1965.7197267759561","1884.3626301369861","2220.637616438356","","",""
"INTL.62-1-SAU-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","202","217","246","234","240","255","248","245","255","248","259","254","259","292","274.241830601093","270.926821917808","261.625616438356","294.460273972603","317.078278688525","313.156164383562","281.022602739726","351.716438356164","338.822786885246","355.128438356164","375.553698630137","390.627260273973","398.602704918033","369.010136986301","440.919205479452","","",""
"INTL.63-1-SAU-TBPD.A","            Jet fuel (Mb/d)","","","","","","","32","58","54","59","103","178","58","59","60","60","63","89","88","89","69.1816666666667","62.2667945205479","61.8974520547945","67.9590136986301","69.2466666666667","83.8841917808219","80.1690410958904","69.7622739726027","72.0416666666667","65.8298630136986","60.2462739726027","62.9620273972603","65.975","61.6367397260274","80.1473150684932","","",""
"INTL.64-1-SAU-TBPD.A","            Kerosene (Mb/d)","","","","","","","52","69","77","95","91","87","97","98","101","97","95","78","70","77","113.500054644809","102.141890410959","101.548904109589","111.481424657534","113.605655737705","137.615178082192","131.537068493151","114.425178082192","118.188743169399","108.008219178082","98.8381095890411","103.306684931507","108.22","101.125342465753","131.494712328767","","",""
"INTL.65-1-SAU-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","299","403","437","456","465","460","469","471","481","458","462","453","457","467","541.461475409836","530.865863013699","528.004493150685","590.668493150685","641.763825136612","647.589315068493","662.427561643836","653.414246575343","676.067595628415","623.799068493151","633.44597260274","628.479452054794","639.664426229508","602.11397260274","752.989917808219","","",""
"INTL.66-1-SAU-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","378","410","454","501","512","482","492","495","452","408","388","405","408","470","447.930491803279","464.466575342466","432.005917808219","464.046904109589","472.095737704918","487.58498630137","495.887178082192","477.768328767123","476.444754098361","497.565863013699","445.417150684932","416.916","460.049508196721","455.343287671233","481.308164383562","","",""
"INTL.67-1-SAU-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","151","20","20","20","20","31","37","41","31","34","39","42","65","41","26.3377049180328","36.2301369863014","28.3484931506849","27.8082191780822","36.6065573770492","34.8953424657534","40.3616438356164","31.5583561643836","30.8699453551913","34.7682191780822","33.4969863013699","32.7978082191781","30.7431693989071","37.9780821917808","44.3024657534247","","",""
"INTL.68-1-SAU-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","245","185","162","160","119","77","118","116","118","116","116","144","157","209","199.059672131148","196.533205479452","218.374356164384","239.312383561644","294.412786885246","307.851287671233","308.691945205479","244.920164383562","310.111639344262","248.920109589041","288.118520547945","262.710246575342","262.464918032787","257.155068493151","289.475835616438","","",""
"","Senegal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-SEN-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","14","12","15","12","14","12","13","17","19","19","19","16","17","17","19.09826448087431","19.92058739726028","19.71882739726028","23.58996383561643","23.907781420765023","18.463191232876717","6.705806027397258","14.091715068493151","16.68819234972678","15.034410958904111","12.219886027397257","15.229674520547945","16.15006338797814","16.115868493150685","16.557255890410964","","",""
