Report generated on: 02-24-2022 17:31:40
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.80-1-GUM-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-GUM-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Guatemala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-GTM-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","2.9","2.9","0.4307534246575343","0","0","1.998957","2.050654","2.401482","2.688791","3.037681","0.7753561643835617","0.8615068493150685","0.9821178082191782"
"INTL.80-1-GTM-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","2.9","2.9","w","0","0","1.998957","2.050654","2.401482","2.688791","3.037681","w","w","w"
"INTL.81-1-GTM-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-GIN-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-GIN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-GIN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Guinea-Bissau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-GNB-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-GNB-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-GNB-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Guyana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-GUY-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-GUY-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-GUY-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Haiti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-HTI-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-HTI-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-HTI-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Hawaiian Trade Zone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-HITZ-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.80-1-HITZ-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.81-1-HITZ-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Honduras","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-HND-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-HND-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-HND-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Hong Kong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-HKG-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.079975","0.579799","0.099969","0.299885","2.099239","0.07123038","0.07123038","0.127439388","0.096427521","0.096427521"
"INTL.80-1-HKG-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-HKG-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.079975","0.579799","0.099969","0.299885","2.099239","0.07123038","0.07123038","0.127439388","0.096427521","0.096427521"
"","Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-HUN-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.6","0.68","5.14","3.941869","4.732802","4.64115","7.282479","8.044238","8.135013","10.35198","12.180386301","12.751890411","13.599945205","12.913723000000001"
"INTL.80-1-HUN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.6","0.5","2.4","1.395236","1.860195","1.748185","4.667306","5.50078","5.717541","7.69029","9.336986301","9.643835616","10.432876712","9.842579"
"INTL.81-1-HUN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.18","2.74","2.546633","2.872607","2.892965","2.615173","2.543458","2.417472","2.66169","2.8434","3.108054795","3.167068493","3.071144"
"","Iceland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-ISL-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001454","0.001454","0.001454","0","0","0","0","0"
"INTL.80-1-ISL-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-ISL-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.001454","0.001454","0.001454","0","0","0","0","0"
"","India","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-IND-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","3","3.2","3.3","3.5","3.9","7.37","7.83","7.31","3.015663","2.584854","8.202605","7.427149","8.857435","8.409394","14.423489","21.850639","14.561349","30.673611","44.631828"
"INTL.80-1-IND-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","3","3.2","3.3","3.5","3.7","4.1","4.5","5","1.723236","0.861618","6.289813","5.255871","6.582763","6.031328","11.80417","19.127926","11.631847","27.571786","41.357679"
"INTL.81-1-IND-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.2","3.27","3.33","2.31","1.292427","1.723236","1.912792","2.171278","2.274672","2.378066","2.619319","2.722713","2.929502","3.101825","3.274149"
"","Indonesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-IDN-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.22","4.85","11.06","5.686678","13.492942","31.276744","39.151935","50.869944","60.623464","20.696071","60.313282","48.250625","96.501251","137.858931"
"INTL.80-1-IDN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.2","0.2","0","0.051697","0.051697","0.034464","0.034464","0.310182","0.017232","0","0","0","0"
"INTL.81-1-IDN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1.12","4.65","10.86","5.686678","13.441245","31.225047","39.117471","50.83548","60.313282","20.678839","60.313282","48.250625","96.501251","137.858931"
"","Iran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-IRN-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.396311","0.37908","0.413542","0.448004","0.482466","0.516928","0.551389","0.516928","0","0","0"
"INTL.80-1-IRN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.396311","0.37908","0.413542","0.448004","0.482466","0.516928","0.551389","0.516928","0","0","0"
"INTL.81-1-IRN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Iraq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-IRQ-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-IRQ-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-IRQ-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Ireland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-IRL-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.06","0.57","1.04","1.316227","1.489434","0.598445","0.486014","0.442888","0.490375","0.492798","0.531123288","0.517026","0.598812","0.599886"
"INTL.80-1-IRL-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.1","0.2","0","0.051697","0.051697","0","0","0","0","0","0","0","0"
"INTL.81-1-IRL-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.02","0.04","0.47","0.84","1.316227","1.437737","0.546748","0.486014","0.442888","0.490375","0.492798","0.531123288","0.517026","0.598812","0.599886"
"","Israel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-ISR-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-ISR-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-ISR-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Italy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-ITA-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6","2.8","4.1","5.3","5.62","4.04","6.59","4.98","14.12","17.220018","17.582369","13.096013","8.116369","11.667101","12.454973","13.922708","15.304928548","14.048772603","15.144954849","23.224755"
"INTL.80-1-ITA-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","2.2","1","1","1.394459","1.736975","1.37558","1.766205","1.558202","0.018246","0.254713","0.394520548","0.430378082","0.359780822","0.299233"
"INTL.81-1-ITA-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","1.6","2.8","4.1","5.3","5.62","3.94","4.39","3.98","13.12","15.825559","15.845394","11.720433","6.350164","10.108899","12.436727","13.667995","14.910408","13.618394521","14.785174027","22.925522"
"","Jamaica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-JAM-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","","","","","","","","","","","","","","","0","0","1.9","2.6","2","2.2","5.2","4.9","6.4","0","0","0","0","0","0","0","1.627522","0","0","0"
"INTL.80-1-JAM-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.9","2.6","2","2.2","5.2","4.9","6.4","0","0","0","0","0","0","0","1.627522","0","0","0"
"INTL.81-1-JAM-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Japan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-JPN-TBPD.A","    Production (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0905","0.122","0.143","0.499738","0.522087","0.604076","0.61258","0.508639","0.573955","0.332603","0.236054795","0.239657754","0.239657754","0.313318"
"INTL.80-1-JPN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.002","0.003","0.344647","0.372993","0.455999","0.457489","0.341089","0.298238","0.039653","0","0.003484932","0.003484932","0.003136"
