Report generated on: 02-24-2022 17:30:36
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"INTL.6899-2-YUG-TBPD.A","            LPG (Mb/d)","11.12320667","13","11","11","12","11","8.2","13","14","9.4","12","13","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.8499-2-YUG-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","France","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-FRA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","100.2550714","99","94","93","96","100","106","114","117","124","109","126","121","112","111","103","113","110","112","116","113","117","120","111","112","110","123","127","128","123","118","110","107","107","NA"
"INTL.6899-2-FRA-TBPD.A","            LPG (Mb/d)","100.2550714","99","94","93","96","100","106","114","112","119","105","121","118","109","108","100","109","106","108","113","110","113","116","107","109","107","122","126","127","122","117","109","107","106","NA"
"INTL.8499-2-FRA-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","4.8","5.2","4.3","4.6","3.6","3.8","3.4","3","3.8","3.9","4","3.6","3.9","4.1","4.3","3.9","3.6","3.3","1.1","0.7","0.6","0.5","0.9","1","0.3","0.7","NA"
"","French Guiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GUF-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.07064","0.07581","0.08763","0.09821","0.1","0.1","0.09508","0.06356","0.06356","0.06356","0.06338","0.06356","0.06356","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.06356164384","0.076273972608","0.1","0.1","0.1","0.1","NA","NA"
"INTL.6899-2-GUF-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.07064","0.07581","0.08763","0.09821","0.1","0.1","0.09508","0.06356","0.06356","0.06356","0.06338","0.06356","0.06356","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.06356164384","0.076273972608","0.1","0.1","0.1","0.1","NA","NA"
"INTL.8499-2-GUF-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","French Polynesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-PYF-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.3","0.3","0.3","0.5","0.3","0.3","0.3","0.3","0.3","0.3","0.3","NA","NA"
"INTL.6899-2-PYF-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.3","0.3","0.3","0.5","0.3","0.3","0.3","0.3","0.3","0.3","0.3","NA","NA"
"INTL.8499-2-PYF-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Gabon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GAB-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0.030105166","NA","NA","NA","NA","NA","0.2","0.3","0.2","0.4","0.4","0.4","0.4","0.7","0.2","0.2","0.3","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.6","0.7","0.8","1","0.5","0.9","0.9","0.8","NA","NA"
"INTL.6899-2-GAB-TBPD.A","            LPG (Mb/d)","0.030105166","0.030105166","0.030105166","0.030105166","0.2","0.2","0.2","0.3","0.2","0.4","0.4","0.4","0.4","0.7","0.2","0.2","0.3","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.6","0.7","0.8","1","0.5","0.9","0.9","0.8","NA","NA"
"INTL.8499-2-GAB-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Gambia, The","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GMB-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0635616438356164","0.06356164384","0.06356164384","0.0953424657534247","0.0953424657534247","0.0953424657534247","0.0953424657534247","NA","NA"
"INTL.6899-2-GMB-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0635616438356164","0.06356164384","0.06356164384","0.0953424657534247","0.0953424657534247","0.0953424657534247","0.0953424657534247","NA","NA"
"INTL.8499-2-GMB-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GEO-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.7","0.04046","0.08","0.04","0.5","1.3","1.1","3.1","3.1","0.6","0.8","0.5","0.5","0.8","0.9","1.2","1.5","1.5","1.5","0.7","0.6","NA","NA"
"INTL.6899-2-GEO-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.7","0.04046","0.08","0.04","0.5","1.3","1.1","3.1","3.1","0.6","0.8","0.5","0.5","0.8","0.9","1.2","1.5","1.5","1.5","0.7","0.6","NA","NA"
"INTL.8499-2-GEO-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Germany","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-DEU-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","94","94","96","109","107","105","98","92","84","87","90","83","86","87","90","92","96","102","101","106","102","104","109","NA"
"INTL.6899-2-DEU-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","94","94","96","109","107","105","98","92","84","87","90","83","86","87","90","92","96","102","101","106","102","104","109","NA"
"INTL.8499-2-DEU-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Germany, East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-DDR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.6899-2-DDR-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.8499-2-DDR-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Germany, West","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-DEUW-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.6899-2-DEUW-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.8499-2-DEUW-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Ghana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GHA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.6","0.6","0.6","0.5","0.5","2.2","2.3","1.3","1.4","1.7","1.4","2.2","2.4","3","3.3","3.9","5.3","5.8","7.1","8.6","NA","NA"
"INTL.6899-2-GHA-TBPD.A","            LPG (Mb/d)","0.421370513","0.2","0.2","0.090290045","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.6","0.6","0.6","0.5","0.5","2.2","2.3","1.3","1.4","1.7","1.4","2.2","2.4","3","3.3","3.9","5.3","5.8","7.1","8.6","NA","NA"
"INTL.8499-2-GHA-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Gibraltar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GIB-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-GIB-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-GIB-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Greece","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GRC-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","5.532338133","5.6","5.5","5.4","5.3","5.3","6.6","6.9","7.1","8.2","8.6","9.6","11","11","11","13","14","15","16","15","14","14","13","13","13","13","14","17","12","12","10","12","14","17","NA"
"INTL.6899-2-GRC-TBPD.A","            LPG (Mb/d)","5.532338133","5.6","5.5","5.4","5.3","5.3","6.6","6.9","7.1","8.2","8.6","9.6","11","11","11","13","14","15","16","15","14","14","13","13","13","13","14","17","12","12","10","12","14","17","NA"
"INTL.8499-2-GRC-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Greenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GRL-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001321351","0.011106126","0.002923836","0.002923836","0.002923836","NA","NA"
"INTL.6899-2-GRL-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001321351","0.011106126","0.002923836","0.002923836","0.002923836","NA","NA"
"INTL.8499-2-GRL-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Grenada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GRD-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0.03178","0.03169","0.03178","0.06356","0.06356","0.06338","0.06356","0.09534","0.08219","0.1","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","NA","NA"
"INTL.6899-2-GRD-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0.03178","0.03169","0.03178","0.06356","0.06356","0.06338","0.06356","0.09534","0.08219","0.1","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","NA","NA"
"INTL.8499-2-GRD-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Guadeloupe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GLP-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.4","0.4","0.4","0.5","0.4","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.8","0.8","0.9","0.9","0.9","0.9","0.4","0.4","0.4","0.4","NA","NA"
"INTL.6899-2-GLP-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.4","0.4","0.4","0.5","0.4","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.8","0.8","0.9","0.9","0.9","0.9","0.4","0.4","0.4","0.4","NA","NA"
"INTL.8499-2-GLP-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Guam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GUM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.1","0.07923","0.1","0.2","0.1","0.2","0.2","0.2","0.1","0.09562","0.1","0.2","0.1","0.1","0.095890411","0.084931507","0.054794521","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-GUM-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.1","0.07923","0.1","0.2","0.1","0.2","0.2","0.2","0.1","0.09562","0.1","0.2","0.1","0.1","0.095890411","0.084931507","0.054794521","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-GUM-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Guatemala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GTM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","2.8","2.8","3","3","3.1","2.9","3.7","3.3","4.4","3.3","4.8","4.9","5.4","5.7","6.5","6.7","6.7","7","7.4","7.9","7.9","7.8","8","7.4","7.7","8.2","8.8","NA","NA"
"INTL.6899-2-GTM-TBPD.A","            LPG (Mb/d)","1.354439764","1.4","1.4","1.6","1.7","1.7","2.8","2.8","3","3","3.1","2.9","3.7","3.3","4.4","3.3","4.8","4.9","5.4","5.7","6.5","6.7","6.7","7","7.4","7.9","7.9","7.8","8","7.4","7.7","8.2","8.8","NA","NA"
"INTL.8499-2-GTM-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
